id,text,lang
ircc_842,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_843,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_844,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_845,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_846,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_847,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_848,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_849,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_850,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_851,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_852,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_853,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_854,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_855,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_856,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_857,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_858,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_859,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_860,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.4",en
ircc_861,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_862,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_863,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_864,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_865,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_866,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_867,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_868,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_869,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 5.0% of the fee received (in any form including the license / assignee fee) and 5.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_870,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_871,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_872,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_873,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_875,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_876,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_877,"The approval granted under this agreement is non-transferable and non-assignable to any third party. If the user intends to transfer the accessed biological resources to any third party, the user shall seek the prior approval of NBA by applying in Form-IV.",en
ircc_878,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_879,"The approval granted under this agreement is non-transferable and non-assignable to any third party. If the user intends to transfer the accessed biological resources to any third party, the user shall seek the prior approval of NBA by applying in Form-IV.",en
ircc_881,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_882,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_883,"1. The user shall pay 5% of the net Revenue (upfront/ licensing/ assignment/ royalty fee) annually during the term of this agreement. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_884,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_885,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_886,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_887,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_888,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_889,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_890,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_891,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_892,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_893,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_894,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_895,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_896,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_897,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_898,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_899,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 5.0% of the fee received (in any form including the license / assignee fee) and 5.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_900,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_901,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_902,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_903,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_904,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_905,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_906,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_907,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_908,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_909,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_910,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_911,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_912,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_913,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_914,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_915,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_916,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_917,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_918,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_919,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 4.0% of the fee received (in any form including the license / assignee fee) and 4.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_920,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_921,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
ircc_922,"1. If the user assigns/licenses the process/product/innovation to a third party for commercialization, the user shall pay to NBA 3.0% of the fee received (in any form including the license / assignee fee) and 2.0% of the royalty amount received annually from the assignee/licensee. 2. In case the user assigns or transfers the IPR in whole or in part to any person, whether voluntarily or involuntarily, the user undertakes to attach this agreement as an appendix to the assignment instrument which shall be binding upon such person.",en
