id,text,lang
ircc_4165,"Para acceso a recursos genéticos sin fines comerciales; la emisión del permiso científico representa la confirmación de que se obtuvo el consentimiento informado previo, de parte de la Autoridad Nacional Competente. Panamá: Ministerio de Ambiente. Dirección de Áreas Protegidas y Biodiversidad, a través de la Sección de Acceso al Recurso Genético, Departamento de Biodiversidad.",es
ircc_4166,"Para acceso a recursos genéticos sin fines comerciales; la emisión del permiso científico representa la confirmación de que se obtuvo el consentimiento informado previo, de parte de la Autoridad Nacional Competente. Panamá: Ministerio de Ambiente. Dirección de Áreas Protegidas y Biodiversidad, a través de la Sección de Acceso al Recurso Genético, Departamento de Biodiversidad.",es
ircc_4505,"Este contrato no implica la utilización de los conocimientos, usos y practicas tradicionales asociadas a las cianobacterias al ser un contrato de investigación, por lo tanto, el consentimiento previo informado (CPI/PIC) fue concedido por la Autoridad Nacional Competente (ANC/CNA)",es
ircc_4506,"Este contrato no implica la utilización de los conocimientos, usos y practicas tradicionales asociadas a Illicium L. (Anís estrellado) al ser un contrato de investigación, por lo tanto, el consentimiento previo informado (CPI/PIC) fue concedido por la Autoridad Nacional Competente (ANC/CNA)",es
ircc_4507,"Este contrato no implica la utilización de los conocimientos, usos y practicas tradicionales asociadas a especies coralinas de los generos Acropora, Agaricia, Colpophyllia, Dendrogyra, Diploria, Montastraea, Obbicella, Porites, Pseudodiploria e invertebrados de los generos Diadema, Cittarium y Astraea al ser un contrato de investigación, por lo tanto, el consentimiento previo informado (CPI/PIC) fue concedido por la Autoridad Nacional Competente (ANC/CNA)",es
ircc_4508,"Este contrato no implica la utilización de los conocimientos, usos y practicas tradicionales asociadas a Pitcairnia dominguensis L.B. SM. , P. elizabethae L.B. SM. , P. fuertesii Mez , P. jimenezii L.B. SM. y P. samuelsonii L.B. SM. al ser un contrato de investigación, por lo tanto, el consentimiento previo informado (CPI/PIC) fue concedido por la Autoridad Nacional Competente (ANC/CNA)",es
ircc_4509,"Este contrato no implica la utilización de los conocimientos, usos y practicas tradicionales asociadas a los sedimentos termales al ser un contrato de investigación, por lo tanto, el consentimiento previo informado (CPI/PIC) fue concedido por la Autoridad Nacional Competente (ANC/CNA)",es
ircc_416,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_417,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_426,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation in situ : des actions pour maintenir ou entretenir une population dans le but de garantir sa pérennité ou de repeuplement - Écologie, chimie - Connaissances Traditionnelles Associées : Il est prévu de documenter le savoir faire local dans des revues scientifiques. Au cas où des connaissances locales (les propriétés des ressources génétiques et/ou le type d’application (ex. crème, thé): Exploitation potentielle locale des champignons au niveau local (alimentaire, thérapeutique…) s´avéraient intéressantes et exploitables sur divers plans, nous rentrerons en contact avec les populations locales et le point focal APA Bénin pour l´établissement d´un autre accord. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_427,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la ressource génétique pour la gestion durable des ressources génétiques du palmier Borassus aethiopum Mart. en Afrique de l'Ouest: Phylogéographie, diversité génétique, et gap de conservation en répondant aux préoccupations décrites ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation : Des actions pour maintenir ou entretenir une population dans le but de garantir sa pérennité ou de repeuplement. - Phyologénie, séquençage, sexe. pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_428,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_429,"Au Bénin, le CPCC et le CCCA sont contenus dans un même document intitulé Contrat entre le Fournisseur et l'Utilisateur. La première partie est le CPCC et la deuxième partie constitue le CCCA. Voir le document ci-joint. Conditions d’accès : La Ressource Génétique est cédée à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche intitulé Projet de faisabilité de l’interruption des vers intestinaux (projet deworm3) par les déparasitages en communauté joint à l'annexe de sa demande d'accès et restera la propriété du Fournisseur. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit dans le projet de recherche , pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Pour plus d'information,voir le CPCC ci-joint.",fr
ircc_430,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_431,"Au Bénin, le CPCC et le CCCA sont contenus dans un même document intitulé Contrat entre le Fournisseur et l'Utilisateur. La première partie est le CPCC et la deuxième partie constitue le CCCA. Voir le document ci-joint. Conditions d’accès : La Ressource Génétique est cédée à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche intitulé Projet de faisabilité de l’interruption des vers intestinaux (projet deworm3) par les déparasitages en communauté joint à l'annexe de sa demande d'accès et restera la propriété du Fournisseur. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit dans le projet de recherche , pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Pour plus d'information,voir le CPCC ci-joint.",fr
ircc_432,"Au Bénin le CPCC et le CCCA sont dans un document unique intitulé ""Contrat entre le fournisseur et l'utilisateur"" . La première partie représente le CPCC.Voir le document ci-joint. Conditions d’accès : La Ressource Génétique est cédée à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche intitulé Projet de faisabilité de l’interruption des vers intestinaux (projet deworm3) par les déparasitages en communauté joint à l'annexe de sa demande d'accès et restera la propriété du Fournisseur. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit dans le projet de recherche , pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Pour plus d'information,voir le CPCC ci-joint.",fr
ircc_433,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation : des actions pour maintenir ou entretenir une population dans le but de garantir sa pérennité ou de repeuplement pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_554,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la ressource génétique pour l'étude de l’histoire évolutive de l’igname africaine ( Dioscorea sp) : diversité, structure et domestication en répondant aux préoccupations décrites ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Quelle est la diversité des ignames cultivées ? - Comment cette diversité se structure-t-elle ? - Quelle est la diversité des ignames sauvages apparentées ( D. abyssinica et D. praehensilis ) ? - Quelles sont les relations entre les ignames sauvages et cultivées ? - Comment l’igname cultivée a-t-elle été domestiquée (où, quand, à partir de quelle espèce) ? pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_555,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation ex situ : des actions pour maintenir ou entretenir une population dans le but de garantir sa pérennité ou de repeuplement pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_556,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation du matériel génétique dans le but de procéder à de nouvelles analyses (en accords avec le fournisseur) en lien avec le projet tel que mentionné dans le dossier éthique du CNERS pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_557,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser les Ressources Génétiques pour étudier le phénomènes d’introgression dans la diversité génétique du toxoplasme entre la France et l’Afrique de l’Ouest et Centrale : des influences humaines et environnementales en procédant de la façon décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation : des actions pour maintenir ou entretenir une population dans le but de garantir sa pérennité ou de repeuplement pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_558,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation : stockage du matériel génétique sous forme d'ADN dans le but de procéder à l'étude de la séquence génomique du parasite, en lien avec le projet et tel que mentionné dans le dossier éthique du CER-ISBA - Isoler le parasite responsable du paludisme pour étudier sa séquence génomique pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_559,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_560,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_561,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Multiplication : production et culture de la ressource génétique sous la forme reçue - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) - Conservation : des actions pour maintenir ou entretenir une population dans le but de garantir sa pérennité ou de repeuplement pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. - La Ressource génétique ne peut faire l’objet d’aucune protection par un droit de propriété par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_562,"Au Bénin, le CPCC et le CCCA sont contenus dans un document unique intitulé ""Contrat entre le Fournisseur et l'Utilisateur"". La première partie est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document ci-joint. Conditions d’accès La Ressource Génétique est fournie à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche joint en annexe à sa demande d’accès et restera la propriété du Fournisseur. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit ci-après : - Caractérisation : identification et évaluation de toute partie de la Ressource Génétique (génotypage, phénotypage, taxonomie…) pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. Pour plus de détail, voir le CPCC ci-joint.",fr
ircc_563,"Au Bénin, le CPCC et CCCA sont contenus dans un même document unique appelé ""Contrat entre le fournisseur et l'utilisateur"". La première partie du document est le CPCC tandis que la deuxième partie représente le CCCA. Voir le document joint. Conditions d’accès : La Ressource Génétique est cédée à l’Utilisateur dans le but exclusif de procéder à des recherches scientifiques non commerciales telles que décrites dans le projet de recherche intitulé Projet de faisabilité de l’interruption des vers intestinaux (projet deworm3) par les déparasitages en communauté joint à l'annexe de sa demande d'accès et restera la propriété du Fournisseur. Conditions d’usage : l’Utilisateur est autorisé à utiliser la Ressource Génétique selon l’usage décrit dans le projet de recherche , pour la durée et dans les lieux précisés dans le contrat. Tout usage qui serait fait de la Ressource Génétique au-delà et en dehors de ces conditions est interdit et ne pourra donner lieu à aucune revendication de la part du Bénéficiaire ou d’une tierce partie. En particulier, le caractère générique des opérations envisagées ne saurait autoriser l’utilisation de la ressource à d’autres fins que celles expressément visées par la demande d’accès. L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. Pour plus d'information,voir le CPCC ci-joint.",fr
ircc_692,Предварительно обоснованное согласие было выдано Генбанку картофеля Министерства сельского хозяйства США.,ru
ircc_754,"Предварительное обоснованное согласие было выдано Университету Отаго, Новая зеландия",ru
ircc_755,Предварительное обоснованное согласие было предоставлено Ландшафтному Арборетуму Университета Миннесоты Министерством природных ресурсов и охраны окружающей среды Республики Беларусь,ru
ircc_758,Предварительное обоснованное согласие было выдано Центру геномики Биоразнообразия (Канада),ru
ircc_759,Предварительное обоснованное согласие было предоставлено Федеральному Государственному Бюджетному учреждению науки Институт физиологии растений им. К.А.Тимирязева Российской Академии наук Министерством природных ресурсов и охраны окружающей среды Республики Беларусь,ru
ircc_760,Предварительное обоснованное согласие было предоставлено Ландшафтному Арборетуму Университета Миннесоты Министерством природных ресурсов и охраны окружающей среды Республики Беларусь,ru
ircc_761,"Предварительное обоснованное согласие (ПОС) было предоставлено Компании ""СЕППИК"" (Франция) для проведения исследований и/или разработок генетического и/или биохимического состава с целью возможной последующей коммерциализации",ru
ircc_3967,Предварительное обоснованное было предоставлено Балтийскому экологическому форуму (Литва) в целях создания новой популяции в биосферном резервате «Жувинтас» Министерством природных ресурсов и охраны окружающей среды Республики Беларусь,ru
ircc_3968,Предварительное обоснованное было предоставлено Балтийскому экологическому форуму (Литва) в целях создания новой популяции в биосферном резервате «Жувинтас» Министерством природных ресурсов и охраны окружающей среды Республики Беларусь,ru
