id,text,lang
ircc_853,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_854,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_855,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_856,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_857,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_858,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_859,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_860,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_861,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_862,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_863,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_864,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_865,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_866,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_867,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_868,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_869,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 1.0% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_870,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_871,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_872,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_873,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_874,Contrato de Acceso a Recursos Genéticos N° 001-2022-MIDAGRI-INIA/DGIA.,en
ircc_875,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_876,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_877,The user shall access the specified biological resources from the agreed upon locations only. The user shall take prior approval of NBA for commercial utilization of the accessed biological resources. The user shall take prior approval of NBA for obtaining IPR on invention based on the accessed biological resources. The applicant shall submit a yearly status report to NBA as per the terms and conditions agreed upon.,en
ircc_878,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_879,The user shall access the specified biological resource from the agreed upon location only. The user shall make an upfront payment to NBA as per the agreement. The user shall take prior approval of NBA for commercial utilization of the accessed biological resource. The user shall take prior approval of NBA for obtaining IPR on invention based on the accessed biological resource. The applicant shall submit a yearly status report to NBA as per the terms and conditions agreed upon.,en
ircc_881,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_882,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_883,"1. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 3% of the highest ex-factory sale price. 2. The user shall inform NBA about any commercialization made on the IP Rights. 3. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_884,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_885,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_886,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_887,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_888,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_889,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_890,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_891,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_892,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_893,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_894,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_895,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_896,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_897,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_898,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_899,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 1.0% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_900,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_901,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_902,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_903,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_904,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_905,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_906,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_907,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_908,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_909,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_910,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_911,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_912,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_913,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_914,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_915,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_916,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_917,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_918,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_919,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_920,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_921,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_922,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_923,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_924,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_925,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_926,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_927,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_928,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_929,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.4% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_930,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_931,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_932,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_933,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_934,The user shall access the specified biological resource from the agreed upon location only. The user shall make an upfront payment to NBA as per the agreement. The user shall take prior approval of NBA for commercial utilization of the accessed biological resource. The user shall take prior approval of NBA for obtaining IPR on invention based on the accessed biological resource. The applicant shall submit a yearly status report to NBA as per the terms and conditions agreed upon.,en
ircc_935,"1. The user shall access the specified biological resources from the agreed upon location only. 2. The user shall make pay benefit sharing to NBA as per Regulation No.4 of the Access and Benefit Sharing Guideline, as and when, commercialization takes place. 3. The applicant shall submit a yearly status report to NBA as per the terms and conditions agreed upon.",en
ircc_936,"1. The user shall notify NBA within 60 days from the date of grant of IPR and also assignment or license of the IPR if any, to any person. 2. If the user himself commercializes the process/product/innovation, the monetary sharing shall be 0.2% on the annual gross ex-factory sale minus government taxes. 3. The user shall inform NBA about any commercialization made on the IP Rights. 4. The user shall submit annual report to NBA as per the terms and conditions agreed upon.",en
ircc_937,The user shall access the specified biological resources from the agreed upon locations only. The user shall make an upfront payment to NBA as per the agreement. The user shall take prior approval of NBA for commercial utilization of the accessed biological resources. The user shall take prior approval of NBA for obtaining IPR on invention based on the accessed biological resources. The applicant shall submit a yearly status report to NBA as per the terms and conditions agreed upon.,en
